"","user_id","brand_id","score"
"6659",1758250,6947,1
"6660",1758250,7070,1
"6661",1758250,7354,1
"6662",1758250,7389,1
"6663",1758250,9829,1
"6664",1758250,14486,1
"6665",1758250,18712,1
"6666",1758250,19962,3
"6667",1758250,21768,1
"6668",1758250,23662,1
"6669",1758250,24087,1
"6670",1758250,27791,1
"6671",1758250,27888,1
"6672",1758250,28391,1
"6673",1758250,28463,1
"6674",1758250,28992,1
"6675",1758250,29099,1
"6676",1758250,29547,3
"6677",1767500,619,1
"6678",1767500,1563,1
"6679",1767500,2963,1
"6680",1767500,2971,1
"6681",1767500,3514,1
"6682",1767500,3937,1
"6683",1767500,4411,1
"6684",1767500,5598,1
"6685",1767500,5843,2
"6686",1767500,6690,1
"6687",1767500,7409,1
"6688",1767500,7762,1
"6689",1767500,8689,1
"6690",1767500,8908,1
"6691",1767500,8978,1
"6692",1767500,9894,1
"6693",1767500,10948,1
"6694",1767500,11080,1
"6695",1767500,11452,1
"6696",1767500,11969,1
"6697",1767500,12285,1
"6698",1767500,12331,1
"6699",1767500,12977,1
"6700",1767500,13020,1
"6701",1767500,13030,1
"6702",1767500,13737,1
"6703",1767500,14301,1
"6704",1767500,15661,1
"6705",1767500,17214,1
"6706",1767500,17959,1
"6707",1767500,20180,1
"6708",1767500,21904,2
"6709",1767500,22781,1
"6710",1767500,23793,1
"6711",1767500,26416,1
"6712",1767500,27483,1
"6713",1767500,27509,1
"6714",1767500,27977,1
"6715",1767500,28463,1
"6716",1767500,28517,1
"6717",1782250,251,3
"6718",1782250,2257,1
"6719",1782250,2568,3
"6720",1782250,4644,2
"6721",1782250,4958,1
"6722",1782250,5554,3
"6723",1782250,5659,1
"6724",1782250,5845,1
"6725",1782250,7038,2
"6726",1782250,7048,1
"6727",1782250,8637,1
"6728",1782250,10329,3
"6729",1782250,11463,3
"6730",1782250,11543,2
"6731",1782250,11670,1
"6732",1782250,12143,1
"6733",1782250,12243,1
"6734",1782250,13450,1
"6735",1782250,14242,1
"6736",1782250,14415,4
"6737",1782250,14788,1
"6738",1782250,15602,1
"6739",1782250,16939,1
"6740",1782250,17550,1
"6741",1782250,17991,1
"6742",1782250,18024,1
"6743",1782250,18665,1
"6744",1782250,18924,1
"6745",1782250,19973,1
"6746",1782250,20803,1
"6747",1782250,21110,1
"6748",1782250,21336,1
"6749",1782250,21533,1
"6750",1782250,21657,1
"6751",1782250,22749,1
"6752",1782250,24534,1
"6753",1782250,26989,1
"6754",1792000,22,1
"6755",1792000,395,1
"6756",1792000,637,1
"6757",1792000,743,1
"6758",1792000,882,1
"6759",1792000,1115,1
"6760",1792000,1253,1
"6761",1792000,1712,1
"6762",1792000,2169,1
"6763",1792000,2173,1
"6764",1792000,2296,1
"6765",1792000,2929,1
"6766",1792000,3040,1
"6767",1792000,3151,1
"6768",1792000,3740,1
"6769",1792000,4262,1
"6770",1792000,4443,3
"6771",1792000,4762,1
"6772",1792000,4913,1
"6773",1792000,5157,1
"6774",1792000,5429,2
"6775",1792000,5573,1
"6776",1792000,5814,1
"6777",1792000,5912,1
"6778",1792000,6104,1
"6779",1792000,6203,1
"6780",1792000,6331,1
"6781",1792000,6591,1
"6782",1792000,6767,1
"6783",1792000,7061,1
"6784",1792000,7089,1
"6785",1792000,7090,1
"6786",1792000,7297,2
"6787",1792000,7825,1
"6788",1792000,7868,1
"6789",1792000,8038,1
"6790",1792000,8296,1
"6791",1792000,8570,1
"6792",1792000,8792,1
"6793",1792000,8856,1
"6794",1792000,8978,1
"6795",1792000,8991,1
"6796",1792000,9018,1
"6797",1792000,9563,1
"6798",1792000,9590,1
"6799",1792000,9709,1
"6800",1792000,9912,1
"6801",1792000,10176,1
"6802",1792000,10489,1
"6803",1792000,10988,1
"6804",1792000,11080,1
"6805",1792000,11168,1
"6806",1792000,11380,1
"6807",1792000,11793,1
"6808",1792000,11969,1
"6809",1792000,12307,1
"6810",1792000,12586,1
"6811",1792000,12812,1
"6812",1792000,12996,1
"6813",1792000,13070,1
"6814",1792000,13390,3
"6815",1792000,13909,1
"6816",1792000,13929,1
"6817",1792000,13962,1
"6818",1792000,14292,1
"6819",1792000,14482,1
"6820",1792000,14593,1
"6821",1792000,14623,1
"6822",1792000,14942,1
"6823",1792000,14974,1
"6824",1792000,14976,1
"6825",1792000,15018,2
"6826",1792000,15019,1
"6827",1792000,15233,1
"6828",1792000,15498,1
"6829",1792000,15663,1
"6830",1792000,15934,1
"6831",1792000,16009,1
"6832",1792000,16110,1
"6833",1792000,16140,1
"6834",1792000,16463,1
"6835",1792000,17446,1
"6836",1792000,17582,1
"6837",1792000,17959,1
"6838",1792000,18063,1
"6839",1792000,18412,1
"6840",1792000,18626,1
"6841",1792000,18824,1
"6842",1792000,18886,1
"6843",1792000,18982,3
"6844",1792000,19198,1
"6845",1792000,19514,1
"6846",1792000,19574,1
"6847",1792000,19796,1
"6848",1792000,19920,1
"6849",1792000,19949,1
"6850",1792000,20015,1
"6851",1792000,20079,1
"6852",1792000,20184,1
"6853",1792000,20369,1
"6854",1792000,20389,1
"6855",1792000,20408,1
"6856",1792000,21067,1
"6857",1792000,21092,1
"6858",1792000,21121,1
"6859",1792000,21230,1
"6860",1792000,21672,1
"6861",1792000,21758,1
"6862",1792000,22804,1
"6863",1792000,23207,1
"6864",1792000,23338,1
"6865",1792000,23448,1
"6866",1792000,23526,1
"6867",1792000,23623,1
"6868",1792000,23802,1
"6869",1792000,23878,1
"6870",1792000,23900,1
"6871",1792000,24032,1
"6872",1792000,24194,2
"6873",1792000,24236,1
"6874",1792000,24385,1
"6875",1792000,24452,1
"6876",1792000,24869,1
"6877",1792000,24971,1
"6878",1792000,24975,1
"6879",1792000,25260,1
"6880",1792000,25311,1
"6881",1792000,25424,1
"6882",1792000,25488,1
"6883",1792000,25910,1
"6884",1792000,26298,1
"6885",1792000,26699,3
"6886",1792000,26788,1
"6887",1792000,27272,1
"6888",1792000,27544,1
"6889",1792000,27739,1
"6890",1792000,28347,1
"6891",1792000,28481,2
"6892",1792000,28504,1
"6893",1792000,28631,1
"6894",1792000,28770,1
"6895",1792000,28790,1
"6896",1792000,28924,1
"6897",1792000,29099,1
"6898",1792000,29265,1
"6899",1792000,29269,1
"6900",1793250,360,1
"6901",1793250,682,1
"6902",1793250,1374,1
"6903",1793250,2033,1
"6904",1793250,2257,1
"6905",1793250,2835,1
"6906",1793250,4949,1
"6907",1793250,6927,1
"6908",1793250,7105,1
"6909",1793250,7611,1
"6910",1793250,9620,1
"6911",1793250,9829,1
"6912",1793250,9838,1
"6913",1793250,11080,1
"6914",1793250,11138,1
"6915",1793250,11363,1
"6916",1793250,12560,1
"6917",1793250,13592,1
"6918",1793250,17920,1
"6919",1793250,19814,1
"6920",1793250,21067,3
"6921",1793250,22393,3
"6922",1793250,26315,1
"6923",1793250,27508,1
"6924",1793250,28111,1
"6925",1806750,391,1
"6926",1806750,489,1
"6927",1806750,1224,1
"6928",1806750,1325,1
"6929",1806750,2471,1
"6930",1806750,2815,1
"6931",1806750,6113,1
"6932",1806750,6621,1
"6933",1806750,6673,1
"6934",1806750,10780,1
"6935",1806750,10986,1
"6936",1806750,11573,1
"6937",1806750,12394,1
"6938",1806750,12865,1
"6939",1806750,13489,1
"6940",1806750,14014,1
"6941",1806750,16463,1
"6942",1806750,16754,1
"6943",1806750,21838,1
"6944",1806750,22126,1
"6945",1806750,22889,1
"6946",1806750,24413,1
"6947",1806750,26619,1
"6948",1806750,29547,1
"6949",1812000,2669,1
"6950",1812000,3228,2
"6951",1812000,4691,1
"6952",1812000,6199,1
"6953",1812000,6290,1
"6954",1812000,7105,3
"6955",1812000,7868,5
"6956",1812000,9232,1
"6957",1812000,11080,1
"6958",1812000,11196,4
"6959",1812000,11263,2
"6960",1812000,11338,1
"6961",1812000,11605,3
"6962",1812000,12410,3
"6963",1812000,12731,3
"6964",1812000,12818,3
"6965",1812000,12977,3
"6966",1812000,14020,1
"6967",1812000,14294,3
"6968",1812000,14469,3
"6969",1812000,15639,3
"6970",1812000,15766,2
"6971",1812000,15897,1
"6972",1812000,16406,3
"6973",1812000,16965,1
"6974",1812000,17446,3
"6975",1812000,17588,1
"6976",1812000,18535,3
"6977",1812000,18630,3
"6978",1812000,19814,3
"6979",1812000,20470,3
"6980",1812000,20579,2
"6981",1812000,21481,1
"6982",1812000,21573,1
"6983",1812000,21628,2
"6984",1812000,23143,2
"6985",1812000,23793,2
"6986",1812000,23999,3
"6987",1812000,25092,3
"6988",1812000,25620,1
"6989",1812000,26722,3
"6990",1812000,27508,1
"6991",1812000,27625,2
"6992",1812000,28410,4
"6993",1815750,2160,1
"6994",1815750,3329,1
"6995",1815750,3390,1
"6996",1815750,4314,1
"6997",1815750,5067,1
"6998",1815750,5799,1
"6999",1815750,5856,1
"7000",1815750,6245,1
"7001",1815750,7995,2
"7002",1815750,8719,1
"7003",1815750,10232,2
"7004",1815750,11969,1
"7005",1815750,13998,0
"7006",1815750,16722,1
"7007",1815750,16939,1
"7008",1815750,19570,1
"7009",1815750,19673,1
"7010",1815750,20184,1
"7011",1815750,20425,1
"7012",1815750,24297,1
"7013",1815750,24886,1
"7014",1815750,25169,1
"7015",1815750,25424,1
"7016",1815750,28230,1
"7017",1815750,28323,1
"7018",1815750,28333,1
"7019",1815750,28463,1
"7020",1815750,28855,1
"7021",1832000,647,2
"7022",1832000,3362,1
"7023",1832000,6680,1
"7024",1832000,10224,2
"7025",1832000,11725,1
"7026",1832000,19881,1
"7027",1832000,20955,2
"7028",1832000,23793,2
"7029",1832000,24598,1
"7030",1832000,25687,1
"7031",1832000,28401,2
"7032",1832000,28710,1
"7033",1838000,2963,3
"7034",1838000,11259,1
"7035",1838000,12283,1
"7036",1838000,16906,1
"7037",1838000,16979,1
"7038",1838750,1397,1
"7039",1838750,3228,1
"7040",1838750,5799,1
"7041",1838750,5876,3
"7042",1838750,8637,1
"7043",1838750,8939,1
"7044",1838750,16818,1
"7045",1838750,17237,1
"7046",1838750,18575,1
"7047",1838750,23589,1
"7048",1838750,24277,1
"7049",1838750,27060,1
"7050",1838750,27460,1
"7051",1855750,7105,2
"7052",1906000,530,1
"7053",1906000,533,1
"7054",1906000,1228,1
"7055",1906000,1325,1
"7056",1906000,1822,1
"7057",1906000,1831,1
"7058",1906000,2128,1
"7059",1906000,2683,1
"7060",1906000,2699,3
"7061",1906000,2729,1
"7062",1906000,3326,1
"7063",1906000,4411,1
"7064",1906000,4757,1
"7065",1906000,4892,1
"7066",1906000,5185,1
"7067",1906000,5803,1
"7068",1906000,6331,1
"7069",1906000,7220,1
"7070",1906000,8689,1
"7071",1906000,8751,1
"7072",1906000,8763,1
"7073",1906000,9532,1
"7074",1906000,9567,1
"7075",1906000,9883,1
"7076",1906000,10026,1
"7077",1906000,10343,1
"7078",1906000,10584,1
"7079",1906000,10617,1
"7080",1906000,11028,2
"7081",1906000,11448,1
"7082",1906000,11679,1
"7083",1906000,12162,1
"7084",1906000,12220,1
"7085",1906000,12285,1
"7086",1906000,13244,1
"7087",1906000,13589,1
"7088",1906000,14078,1
"7089",1906000,15401,1
"7090",1906000,15512,1
"7091",1906000,15584,1
"7092",1906000,16540,1
"7093",1906000,16550,1
"7094",1906000,16754,1
"7095",1906000,17058,1
"7096",1906000,17060,1
"7097",1906000,17914,1
"7098",1906000,19361,1
"7099",1906000,20716,1
"7100",1906000,20846,1
"7101",1906000,20943,1
"7102",1906000,21110,2
"7103",1906000,21315,1
"7104",1906000,21632,1
"7105",1906000,22126,1
"7106",1906000,22583,1
"7107",1906000,22749,1
"7108",1906000,22958,1
"7109",1906000,23031,1
"7110",1906000,24307,1
"7111",1906000,24848,2
"7112",1906000,25372,1
"7113",1906000,25412,1
"7114",1906000,26459,1
"7115",1906000,26860,1
"7116",1906000,28525,1
"7117",1906000,29529,1
"7118",1909250,679,2
"7119",1909250,2121,1
"7120",1909250,2410,2
"7121",1909250,2655,3
"7122",1909250,2826,3
"7123",1909250,4078,2
"7124",1909250,4411,0
"7125",1909250,5254,2
"7126",1909250,5598,1
"7127",1909250,7127,1
"7128",1909250,7552,2
"7129",1909250,9842,1
"7130",1909250,10014,1
"7131",1909250,10620,2
"7132",1909250,11449,3
"7133",1909250,11857,1
"7134",1909250,12541,2
"7135",1909250,12729,0
"7136",1909250,14209,1
"7137",1909250,14580,3
"7138",1909250,16818,2
"7139",1909250,17405,2
"7140",1909250,18829,3
"7141",1909250,19668,2
"7142",1909250,20154,2
"7143",1909250,20300,2
"7144",1909250,21110,2
"7145",1909250,22244,2
"7146",1909250,22280,2
"7147",1909250,22421,1
"7148",1909250,22560,1
"7149",1909250,23662,2
"7150",1909250,24848,3
"7151",1909250,25372,3
"7152",1909250,26380,3
"7153",1909250,26523,1
"7154",1909250,28184,1
"7155",1909250,28410,2
"7156",1909250,29099,2
"7157",1911500,155,3
"7158",1911500,239,3
"7159",1911500,251,3
"7160",1911500,849,1
"7161",1911500,1047,3
"7162",1911500,1591,1
"7163",1911500,2033,1
"7164",1911500,2257,3
"7165",1911500,2513,1
"7166",1911500,2524,1
"7167",1911500,3228,1
"7168",1911500,3627,3
"7169",1911500,4479,3
"7170",1911500,4542,1
"7171",1911500,4775,1
"7172",1911500,4949,3
"7173",1911500,5254,1
"7174",1911500,6148,3
"7175",1911500,6331,3
"7176",1911500,7105,1
"7177",1911500,8094,3
"7178",1911500,8511,1
"7179",1911500,8689,3
"7180",1911500,8698,3
"7181",1911500,9120,1
"7182",1911500,9838,3
"7183",1911500,10136,3
"7184",1911500,10872,1
"7185",1911500,11080,1
"7186",1911500,11196,1
"7187",1911500,11329,3
"7188",1911500,11465,3
"7189",1911500,11983,1
"7190",1911500,12173,1
"7191",1911500,12747,3
"7192",1911500,12977,1
"7193",1911500,13701,3
"7194",1911500,14048,1
"7195",1911500,14261,3
"7196",1911500,14265,3
"7197",1911500,14415,3
"7198",1911500,15584,1
"7199",1911500,15639,3
"7200",1911500,15780,1
"7201",1911500,15835,1
"7202",1911500,15918,1
"7203",1911500,16110,3
"7204",1911500,16939,3
"7205",1911500,17577,1
"7206",1911500,18730,1
"7207",1911500,19421,1
"7208",1911500,19690,1
"7209",1911500,19814,3
"7210",1911500,21869,1
"7211",1911500,22280,1
"7212",1911500,22317,3
"7213",1911500,22706,1
"7214",1911500,23251,3
"7215",1911500,23304,1
"7216",1911500,23662,3
"7217",1911500,24830,1
"7218",1911500,25488,1
"7219",1911500,26722,3
"7220",1911500,26737,1
"7221",1911500,26871,1
"7222",1911500,27791,1
"7223",1911500,29099,3
"7224",1911500,29224,3
"7225",1911500,29301,1
"7226",1934750,2655,1
"7227",1934750,3327,2
"7228",1934750,3822,1
"7229",1934750,3866,1
"7230",1934750,3977,1
"7231",1934750,4709,1
"7232",1934750,4993,3
"7233",1934750,5429,1
"7234",1934750,5940,1
"7235",1934750,6652,1
"7236",1934750,6828,2
"7237",1934750,6876,1
"7238",1934750,7335,3
"7239",1934750,7552,1
"7240",1934750,7868,1
"7241",1934750,8122,1
"7242",1934750,9549,2
"7243",1934750,11196,1
"7244",1934750,11679,1
"7245",1934750,11682,1
"7246",1934750,12853,3
"7247",1934750,12977,1
"7248",1934750,13118,1
"7249",1934750,13547,1
"7250",1934750,13749,1
"7251",1934750,13853,1
"7252",1934750,14020,1
"7253",1934750,14119,1
"7254",1934750,14671,3
"7255",1934750,15138,1
"7256",1934750,15228,3
"7257",1934750,15401,1
"7258",1934750,15721,2
"7259",1934750,18388,2
"7260",1934750,18946,1
"7261",1934750,19381,1
"7262",1934750,19514,1
"7263",1934750,20164,2
"7264",1934750,20395,1
"7265",1934750,21110,1
"7266",1934750,21690,1
"7267",1934750,21838,3
"7268",1934750,22530,1
"7269",1934750,23284,1
"7270",1934750,23662,1
"7271",1934750,24087,2
"7272",1934750,24507,1
"7273",1934750,24726,1
"7274",1934750,25372,3
"7275",1934750,25424,1
"7276",1934750,25488,1
"7277",1934750,27046,1
"7278",1934750,28035,1
"7279",1934750,28214,2
"7280",1934750,28391,1
"7281",1934750,28410,1
"7282",1934750,29203,1
"7283",1934750,29295,2
"7284",1953250,251,3
"7285",1953250,395,2
"7286",1953250,647,1
"7287",1953250,1788,1
"7288",1953250,2121,1
"7289",1953250,2610,1
"7290",1953250,2683,1
"7291",1953250,3627,1
"7292",1953250,3658,2
"7293",1953250,4125,3
"7294",1953250,4825,3
"7295",1953250,4949,1
"7296",1953250,6096,1
"7297",1953250,6104,1
"7298",1953250,6148,1
"7299",1953250,7037,2
"7300",1953250,8313,3
"7301",1953250,8358,2
"7302",1953250,8719,1
"7303",1953250,8998,2
"7304",1953250,9162,1
"7305",1953250,10014,2
"7306",1953250,10176,3
"7307",1953250,10329,1
"7308",1953250,11052,1
"7309",1953250,11080,1
"7310",1953250,11328,1
"7311",1953250,11442,1
"7312",1953250,12352,3
"7313",1953250,12475,2
"7314",1953250,12933,2
"7315",1953250,12977,1
"7316",1953250,13430,1
"7317",1953250,13716,1
"7318",1953250,14020,1
"7319",1953250,14261,1
"7320",1953250,14294,1
"7321",1953250,15639,3
"7322",1953250,15934,1
"7323",1953250,16103,1
"7324",1953250,16110,1
"7325",1953250,17488,3
"7326",1953250,18835,1
"7327",1953250,18990,1
"7328",1953250,20102,2
"7329",1953250,20918,2
"7330",1953250,20979,2
"7331",1953250,21275,3
"7332",1953250,21838,1
"7333",1953250,21979,2
"7334",1953250,23538,1
"7335",1953250,24415,3
"7336",1953250,24711,1
"7337",1953250,24780,1
"7338",1953250,25009,1
"7339",1953250,25289,1
"7340",1953250,26120,1
"7341",1953250,26722,1
"7342",1953250,26754,1
"7343",1953250,27261,1
"7344",1953250,27363,1
"7345",1953250,28621,1
"7346",1953250,29301,1
"7347",1966250,251,3
"7348",1966250,1273,1
"7349",1966250,2257,4
"7350",1966250,2683,1
"7351",1966250,2739,1
"7352",1966250,3228,1
"7353",1966250,3627,1
"7354",1966250,3678,2
"7355",1966250,4281,1
"7356",1966250,4949,1
"7357",1966250,6096,1
"7358",1966250,6160,1
"7359",1966250,6672,2
"7360",1966250,6932,3
"7361",1966250,7105,1
"7362",1966250,7186,3
"7363",1966250,7737,1
"7364",1966250,8689,1
"7365",1966250,9242,1
"7366",1966250,9567,1
"7367",1966250,9645,3
"7368",1966250,9838,3
"7369",1966250,11052,4
"7370",1966250,11176,1
"7371",1966250,11196,1
"7372",1966250,11328,1
"7373",1966250,11777,2
"7374",1966250,12168,1
"7375",1966250,12216,4
"7376",1966250,12329,2
"7377",1966250,12394,1
"7378",1966250,12924,1
"7379",1966250,12977,1
"7380",1966250,13576,1
"7381",1966250,13592,1
"7382",1966250,14261,1
"7383",1966250,15721,1
"7384",1966250,15730,1
"7385",1966250,15935,1
"7386",1966250,16110,4
"7387",1966250,16406,1
"7388",1966250,16483,1
"7389",1966250,16500,1
"7390",1966250,16738,2
"7391",1966250,17212,1
"7392",1966250,17446,1
"7393",1966250,17945,1
"7394",1966250,18730,1
"7395",1966250,18824,1
"7396",1966250,19275,1
"7397",1966250,19525,1
"7398",1966250,19574,1
"7399",1966250,19814,1
"7400",1966250,20180,1
"7401",1966250,20207,1
"7402",1966250,20648,1
"7403",1966250,21838,1
"7404",1966250,22077,1
"7405",1966250,22110,1
"7406",1966250,22393,1
"7407",1966250,23143,1
"7408",1966250,23207,1
"7409",1966250,23475,1
"7410",1966250,23482,2
"7411",1966250,23779,1
"7412",1966250,23793,1
"7413",1966250,23999,4
"7414",1966250,24732,1
"7415",1966250,24830,2
"7416",1966250,24848,1
"7417",1966250,25009,1
"7418",1966250,25117,1
"7419",1966250,25151,1
"7420",1966250,25207,1
"7421",1966250,25260,2
"7422",1966250,25415,1
"7423",1966250,26722,4
"7424",1966250,27508,1
"7425",1966250,27515,1
"7426",1966250,28370,1
"7427",1966250,28410,2
"7428",1969000,251,3
"7429",1969000,360,1
"7430",1969000,585,1
"7431",1969000,911,1
"7432",1969000,1197,3
"7433",1969000,1583,1
"7434",1969000,2927,3
"7435",1969000,3254,3
"7436",1969000,3390,1
"7437",1969000,3766,1
"7438",1969000,4411,1
"7439",1969000,4571,3
"7440",1969000,4763,1
"7441",1969000,4993,3
"7442",1969000,5469,1
"7443",1969000,5876,3
"7444",1969000,5987,4
"7445",1969000,6148,1
"7446",1969000,6465,1
"7447",1969000,6596,1
"7448",1969000,6929,1
"7449",1969000,7354,1
"7450",1969000,7399,1
"7451",1969000,8719,1
"7452",1969000,8993,1
"7453",1969000,10821,3
"7454",1969000,11079,3
"7455",1969000,11939,1
"7456",1969000,12220,3
"7457",1969000,13226,1
"7458",1969000,13265,3
"7459",1969000,13799,1
"7460",1969000,14580,3
"7461",1969000,15887,1
"7462",1969000,16550,3
"7463",1969000,17653,1
"7464",1969000,18002,1
"7465",1969000,18697,1
"7466",1969000,21110,1
"7467",1969000,22505,1
"7468",1969000,23662,1
"7469",1969000,25260,1
"7470",1969000,25339,1
"7471",1969000,25687,1
"7472",1969000,27927,1
"7473",1969000,28769,1
"7474",1971500,224,1
"7475",1971500,398,1
"7476",1971500,414,1
"7477",1971500,527,1
"7478",1971500,637,1
"7479",1971500,911,1
"7480",1971500,1254,1
"7481",1971500,1372,1
"7482",1971500,1739,1
"7483",1971500,2835,1
"7484",1971500,3151,1
"7485",1971500,3626,1
"7486",1971500,3627,1
"7487",1971500,3804,1
"7488",1971500,3926,1
"7489",1971500,4039,1
"7490",1971500,4067,1
"7491",1971500,4260,1
"7492",1971500,4411,1
"7493",1971500,4443,1
"7494",1971500,4479,1
"7495",1971500,4571,1
"7496",1971500,4783,1
"7497",1971500,4918,1
"7498",1971500,4958,1
"7499",1971500,5254,1
"7500",1971500,5315,1
"7501",1971500,5454,1
"7502",1971500,5834,2
"7503",1971500,6148,1
"7504",1971500,6203,1
"7505",1971500,6961,1
"7506",1971500,7004,1
"7507",1971500,7096,4
"7508",1971500,7179,1
"7509",1971500,7469,1
"7510",1971500,7624,1
"7511",1971500,7654,2
"7512",1971500,7692,1
"7513",1971500,7737,1
"7514",1971500,7975,1
"7515",1971500,8257,1
"7516",1971500,8261,1
"7517",1971500,8277,1
"7518",1971500,8358,1
"7519",1971500,8385,1
"7520",1971500,8637,3
"7521",1971500,8680,1
"7522",1971500,9195,1
"7523",1971500,9563,1
"7524",1971500,9671,1
"7525",1971500,9828,1
"7526",1971500,10193,1
"7527",1971500,10840,1
"7528",1971500,11127,3
"7529",1971500,11329,3
"7530",1971500,11345,1
"7531",1971500,11864,1
"7532",1971500,12285,1
"7533",1971500,12735,1
"7534",1971500,12736,1
"7535",1971500,12737,1
"7536",1971500,12910,1
"7537",1971500,13070,1
"7538",1971500,13179,1
"7539",1971500,13494,1
"7540",1971500,13701,1
"7541",1971500,14020,1
"7542",1971500,14065,1
"7543",1971500,14154,1
"7544",1971500,14169,1
"7545",1971500,14182,1
"7546",1971500,14294,1
"7547",1971500,14415,4
"7548",1971500,14580,1
"7549",1971500,14902,3
"7550",1971500,14917,1
"7551",1971500,15065,1
"7552",1971500,15344,1
"7553",1971500,15549,1
"7554",1971500,15584,1
"7555",1971500,15645,1
"7556",1971500,16084,1
"7557",1971500,16276,2
"7558",1971500,16331,1
"7559",1971500,16420,1
"7560",1971500,16944,1
"7561",1971500,17550,1
"7562",1971500,18024,2
"7563",1971500,18292,1
"7564",1971500,18353,1
"7565",1971500,18583,1
"7566",1971500,18672,1
"7567",1971500,18712,1
"7568",1971500,18730,1
"7569",1971500,18925,1
"7570",1971500,19021,1
"7571",1971500,19026,1
"7572",1971500,19095,1
"7573",1971500,19166,2
"7574",1971500,19217,3
"7575",1971500,19258,1
"7576",1971500,19405,1
"7577",1971500,19421,3
"7578",1971500,19466,1
"7579",1971500,20015,1
"7580",1971500,20207,1
"7581",1971500,20297,1
"7582",1971500,20386,1
"7583",1971500,20456,1
"7584",1971500,20484,1
"7585",1971500,20727,1
"7586",1971500,20846,1
"7587",1971500,21092,1
"7588",1971500,21110,1
"7589",1971500,21120,1
"7590",1971500,21336,1
"7591",1971500,21468,1
"7592",1971500,21567,1
"7593",1971500,21657,1
"7594",1971500,21715,2
"7595",1971500,21919,1
"7596",1971500,21946,1
"7597",1971500,21952,3
"7598",1971500,22168,1
"7599",1971500,22371,1
"7600",1971500,22489,1
"7601",1971500,22749,1
"7602",1971500,22887,1
"7603",1971500,23019,1
"7604",1971500,23331,3
"7605",1971500,23549,1
"7606",1971500,23662,1
"7607",1971500,24070,5
"7608",1971500,24385,1
"7609",1971500,24685,1
"7610",1971500,24747,1
"7611",1971500,24869,1
"7612",1971500,24971,1
"7613",1971500,25086,1
"7614",1971500,25169,1
"7615",1971500,25329,3
"7616",1971500,25366,1
"7617",1971500,25933,1
"7618",1971500,26042,1
"7619",1971500,26288,1
"7620",1971500,26341,1
"7621",1971500,26378,1
"7622",1971500,26464,1
"7623",1971500,26546,1
"7624",1971500,26576,1
"7625",1971500,26699,1
"7626",1971500,26860,5
"7627",1971500,27035,1
"7628",1971500,27346,1
"7629",1971500,27791,1
"7630",1971500,27927,1
"7631",1971500,28181,1
"7632",1971500,28687,1
"7633",1971500,28945,1
"7634",1971500,29083,1
"7635",1985250,743,1
"7636",1985250,2382,1
"7637",1985250,2394,1
"7638",1985250,2683,2
"7639",1985250,3937,1
"7640",1985250,4339,1
"7641",1985250,5086,2
"7642",1985250,6635,1
"7643",1985250,7420,1
"7644",1985250,8943,1
"7645",1985250,9645,2
"7646",1985250,10176,1
"7647",1985250,10713,1
"7648",1985250,11196,1
"7649",1985250,11382,1
"7650",1985250,11629,1
"7651",1985250,12033,1
"7652",1985250,12220,1
"7653",1985250,12285,1
"7654",1985250,12394,1
"7655",1985250,12996,1
"7656",1985250,14765,1
"7657",1985250,14984,2
"7658",1985250,15138,1
"7659",1985250,15417,1
"7660",1985250,17013,1
"7661",1985250,18075,1
"7662",1985250,18202,1
"7663",1985250,20943,1
"7664",1985250,21110,1
"7665",1985250,21865,1
"7666",1985250,22911,1
"7667",1985250,23116,2
"7668",1985250,23197,1
"7669",1985250,23531,2
"7670",1985250,23776,1
"7671",1985250,24196,1
"7672",1985250,24307,1
"7673",1985250,24436,1
"7674",1985250,24627,1
"7675",1985250,25372,1
"7676",1985250,27603,1
"7677",1985250,28059,2
"7678",1985250,28952,1
"7679",2006000,8122,3
"7680",2006000,12705,3
"7681",2006000,15534,1
"7682",2006000,21838,1
"7683",2006000,25372,1
"7684",2006000,28008,1
"7685",2006000,29022,1
"7686",2033500,255,1
"7687",2033500,290,3
"7688",2033500,360,1
"7689",2033500,949,1
"7690",2033500,1293,1
"7691",2033500,1439,1
"7692",2033500,1507,3
"7693",2033500,2519,1
"7694",2033500,2613,1
"7695",2033500,3228,1
"7696",2033500,3627,3
"7697",2033500,3740,1
"7698",2033500,4452,2
"7699",2033500,4479,1
"7700",2033500,4571,1
"7701",2033500,4949,3
"7702",2033500,5009,1
"7703",2033500,5055,3
"7704",2033500,5099,1
"7705",2033500,5185,2
"7706",2033500,5254,1
"7707",2033500,5680,1
"7708",2033500,5701,1
"7709",2033500,5712,1
"7710",2033500,5856,1
"7711",2033500,6401,1
"7712",2033500,6672,1
"7713",2033500,7090,1
"7714",2033500,7611,1
"7715",2033500,7868,2
"7716",2033500,8094,2
"7717",2033500,8261,1
"7718",2033500,8689,4
"7719",2033500,8816,2
"7720",2033500,9329,2
"7721",2033500,9702,1
"7722",2033500,9834,1
"7723",2033500,10622,1
"7724",2033500,11080,1
"7725",2033500,11176,4
"7726",2033500,11328,1
"7727",2033500,11465,3
"7728",2033500,11679,2
"7729",2033500,12220,1
"7730",2033500,12352,4
"7731",2033500,12489,3
"7732",2033500,12853,1
"7733",2033500,12855,1
"7734",2033500,13162,1
"7735",2033500,13701,1
"7736",2033500,13954,1
